
KAABOO Festival 2016 - Friday,Del Mar Fairgrounds and Racetrack,comedy
KAABOO Festival 2016 - Ticket Packages,Del Mar Fairgrounds and Racetrack,comedy
The Dinner Detective Interactive Murder Mystery Show,Courtyard by Marriott San Diego Downtown,comedy
"Open Mic Night - NO cover, NO drink min...NO promises! Sometimes it's funny, sometimes it's awful, and sometimes it's so awful it's hilarious!",Mad House Comedy Club,comedy
PAUL MORRISSEY,The Comedy Store,comedy
PAUL MORRISSEY,The Comedy Store,comedy
PAUL MORRISSEY,The Comedy Store,comedy
PAUL MORRISSEY,The Comedy Store,comedy
PAUL MORRISSEY,The Comedy Store,comedy
Jesse Egan,The Comedy Palace,comedy
Jesse Egan,The Comedy Palace,comedy
Jesse Egan,The Comedy Palace,comedy
Seth Macfarlane,Embarcadero Marina Park South,comedy
Thriller - The Music of Michael Jackson,Balboa Theatre,comedy
Jay Mohr,Sycuan Resort and Casino,comedy
10th Season of Welk Illusions Starring Anthony Hernandez,Welk Resort San Diego Theatre,comedy
Felipe Esparza,Humphrey's Concerts By The Bay,comedy
Live Game Show Night @ Bub's at the Ballpark!,Bub's @ the Ballpark,comedy
Comics Battle,Maxwell's Gym,comedy
Billy Watson,Tio Leos,comedy
Billy Watson,Fletcher Cove,comedy
Team Internet Live,House of Blues - San Diego,comedy
Jim Jefferies,Humphrey's Concerts By The Bay,comedy
A Midsummer's Adult Puppet Cabaret,Coyote Gulch,comedy
Reunion on the Bay,Sheraton San Diego Hotel & Marina,comedy
Burlesque Sunday Tease,The Merrow,comedy
The Book Of Mormon,San Diego Civic Theatre,comedy
Rodney Carrington,Sycuan Resort and Casino,comedy
Weird Al Yankovic,Cal Coast Credit Union Open Air Theatre,comedy
Jake T. Austin / Baby Ariel / Dylan Dauzat / Weston Kourey / Dylan Murray / Ricky Thompson / Plus Many More / thedigitour.com,SOMA,comedy
Billy Watson,Coyote Bar & Grill,comedy
Seth Macfarlane,Embarcadero Marina Park South,comedy
Nemr Abou Nassar,Balboa Theatre,comedy
Thriller - The Music of Michael Jackson,Balboa Theatre,comedy
George Lopez,Sycuan Resort and Casino,comedy
George Lopez,Sycuan Resort and Casino,comedy
Weird Al Yankovic,Cal Coast Credit Union Open Air Theatre,comedy
Felipe Esparza,Humphrey's Concerts By The Bay,comedy
A Midsummer's Adult Puppet Cabaret,Coyote Gulch,comedy
"""Avenue Q""",THE OCEAN BEACH PLAYHOUSE,comedy
"The Second City's ""Free Speech! (While Supplies Last)""","Postal code 92037, US",comedy
Cabaret,San Diego Civic Theatre,comedy
Beautiful - The Carole King Musical,San Diego Civic Theatre,comedy
Moscow Ballet's Great Russian Nutcracker,Copley Symphony Hall,comedy
Cinema @ The Balboa: Aliens,Balboa Theatre,comedy
"""Weird Al"" Yankovic - The Mandatory World Tour",Cal Coast Credit Union Open Air Theatre,comedy
Maks & Val Live On Tour: Our Way,San Diego Civic Theatre,comedy
Chris Hardwick: Nerdist Podcast Live!,Balboa Theatre,comedy
"""Weird Al"" Yankovic - The Mandatory World Tour",Cal Coast Credit Union Open Air Theatre,comedy
Bob Saget,Balboa Theatre,comedy
Felipe Esparza,Humphrey's Concerts By The Bay,comedy
Tracy Morgan - For Mature Audiences Only,Humphrey's Concerts By The Bay,comedy
Jim Jefferies,Humphrey's Concerts By The Bay,comedy
Paula Poundstone,Humphrey's Concerts By The Bay,comedy
Shanghai Acrobats,Balboa Theatre,comedy
Cinema @ The Balboa: Aliens,Balboa Theatre,comedy
Cinema @ The Balboa: Aliens,Balboa Theatre,comedy
Chris Hardwick: Nerdist Podcast Live!,Balboa Theatre,comedy
Cinema @ The Balboa: Finding Nemo,Balboa Theatre,comedy
Book of Mormon (Touring) 2017,San Diego Civic Theatre,comedy
W00tstock 8.0 A Night of Geeks & Music,Balboa Theatre,comedy
Stars of the Russian National Ballet - The Sleeping Beauty,Balboa Theatre,comedy
Russell Peters Live,Humphrey's Concerts By The Bay,comedy
Cinema @ The Balboa: Jaws,Balboa Theatre,comedy
Julieta Venegas,House Of Blues - San Diego,comedy
Steve Martin & Martin Short,Harrah's Resort Southern California Casino - Open Sky Theater,comedy
John Cleese & Eric Idle,Balboa Theatre,comedy
Chris Hardwick: Id10t Tour,Balboa Theatre,comedy
Amy Schumer,Valley View Casino Center,comedy
Shaolin Warriors,Balboa Theatre,comedy
Team Internet Live,House of Blues - San Diego,comedy
MICHAEL QUU,The Comedy Store,comedy
Ron Funches,The American Comedy Co.,comedy
Lauren O'Brien,The American Comedy Co.,comedy
JADE CATTA-PRETA and Friends,The Comedy Store,comedy
50 Shades of Men,The Comedy Palace,comedy
JADE CATTA-PRETA and Friends,The Comedy Store,comedy
San Diego Italian Film Festival,LA Paloma Theatre,comedy
A John Waters' Christmas,Belly Up,comedy
"""The Birdcage""",Hillcrest Cinemas,comedy
ART,Horton Grand Theatre,comedy
"""Intimate Miracles""",Red Spade Theater,comedy
Mystery Cafe Dinner Theatre,Imperial House,comedy
Freaky Friday,"Postal code 92037, US",comedy
"""Making Porn""",Diversionary Theatre,comedy
"""Arsenic and Old Lace""",Welk Resort San Diego Theatre,comedy
"""The Cemetery Club""",North Park Vaudeville,comedy
The Ultimate Bridal Extravaganza,San Diego Performing Arts Center,comedy
Love's Labor's Lost,The Old Globe Theatre,comedy
Sweeney Todd,San Diego Junior Theatre,comedy
Oasis Camel Dairy Watermelon Days!,Oasis Camel Dairy,comedy
Oasis Camel Dairy Watermelon Days!,Oasis Camel Dairy,comedy
MICRO CHAMPIONSHIP WRESTLING,Brick By Brick,comedy
Sylvia,Patio Playhouse Community Theater,comedy
PICASSO AT THE LAPIN AGILE,The Old Globe Theatre,comedy
PICASSO AT THE LAPIN AGILE,The Old Globe Theatre,comedy
Movie Night by the Ocean,Martin Johnson House,comedy
"""The Addams Family""",Brengle Terrace Park,comedy
Martinis Above Fourth | Table + Stage,Martinis Above Fourth | Table + Stage,comedy
THE IMAGINARY INVALID,The Old Globe Theatre,comedy
THE IMAGINARY INVALID,The Old Globe Theatre,comedy
The Addams Family,Moonlight Amphitheatre,comedy
"""Toast to the Coast""",Marina Village Conference Center & Marina,comedy
"""The 25th Annual Putnam County Spelling Bee""",STAR Repertory Theatre,comedy
Improv Playground THE SEQUEL!!! Mondays at Eve,EVE,comedy
Meteor Shower,The Old Globe Theatre,comedy
Pin-Ups on Tour: San Diego,Veterans Museum &amp; Memorial Center,comedy
Meteor Shower,The Old Globe Theatre,comedy
The Sweet Spot / BurrowsInk,Queen Bee's Art & Cultural Center,comedy
"""Sweeney Todd""",Casa del Prado,comedy
Fleet Night of Science: Comic-Con After Party!,Reuben H. Fleet Science Center,comedy
International Summer Organ Festival,Spreckels Organ Pavillion,comedy
"Second Chances for Grace Performance, by Kiki Yeung",New Americans Museum,comedy
O'Malley's Embarassing Confessions Tour-San Diego,444,comedy
Cine Carretera: Free Summer Outdoor Latino Film Series on The Blvd,Eleven,comedy
Street Food Cinema San Diego: TOP GUN & THE OC,Ruocco Park,comedy
The Addams Family,Moonlight Amphitheatre,family
We Are Family: Gender Management Clinic-Family Day,Ronald McDonald House,family
Family Fun at Rancho Bernardo Inn,The Rancho Bernardo Library,family
San Diego's Interactive Money Workshop • The Family Bank Game • 105,San Diego,family
Fall Family Festival,320 North Broadway,family
Focus on Optimal Health,Dollens Family Chiropractic,family
Family Fellowship,The Rock Church,family
Family Skate,Skateworld,family
Family Skate Night,Skateworld,family
PJ Family Breakfast Club,San Diego Center for Jewish Culture,family
The Addams Family,Moonlight Amphitheatre,family
We Are Family: Gender Management Clinic-Family Day,Ronald McDonald House,family
Family Fun at Rancho Bernardo Inn,The Rancho Bernardo Library,family
San Diego's Interactive Money Workshop • The Family Bank Game • 105,San Diego,family
Fall Family Festival,320 North Broadway,family
Focus on Optimal Health,Dollens Family Chiropractic,family
Family Fellowship,The Rock Church,family
Family Skate,Skateworld,family
Family Skate Night,Skateworld,family
PJ Family Breakfast Club,San Diego Center for Jewish Culture,family
Family Advocate and Mentor,"San Diego, California, United States",family
Family Drop-In Day,The San Diego Museum of Art,family
"""The Addams Family""",Brengle Terrace Park,family
Holguin Family Reunion 2016,Poway Senior Center Activity Room,family
Arts & Crafts,Paradise Hills Library,family
21st Annual Encinitas Chamber of Commerce Oktoberfest,"Encinitas, CA",family
Dr. Seuss’ How the Grinch Stole Christmas!,The Old Globe Theatre,family
Holiday Circus,Poway Center for the Performing Arts,family
Be Wildfire Wise: Design a Defensible Space Around Your Home,San Diego County Library - Encinitas Branch,family
10th Season of Welk Illusions Starring Anthony Hernandez,Welk Resort San Diego Theatre,family
Be Wildfire Wise: Design a Defensible Space Around Your Home,San Diego County Library - Encinitas Branch,family
SCMG Staff Event,San Diego Zoo,family
Flicks at the Fountain,Flicks at the Fountain,family
San Diego Pride Parade,"Postal code 92103, United States",family
Walk4ALZ - Oceanside Pier,Oceanside Pier and Playground,family
San Diego International Kids' Film Festival,Carlsbad City Library - Schulman Auditorium,family
Autism Speaks San Diego Walk Kick-Off,Dave & Buster's (D&B's),family
Fall Back Festival,Gaslamp Quarter,family
ZERO Prostate Cancer Run/Walk San Diego,De Anza Cove Park,family
Thursday Family Fun Night 2016,San Diego Botanic Garden,family
Walk4ALZ - Balboa Park,Balboa Park,family
"Houghton Mifflin Harcourt KICKS OFF “CURIOUS WORLD” SUMMER TOUR, INSPIRING PLAYFUL LEARNING NATIONWIDE",Portwood Pier Plaza,family
Play Nintendo Summer Tour,San Diego Marriott Marquis & Marina,family
San Diego International Kids' Film Festival,Carlsbad City Library - Schulman Auditorium,family
Free Dance Lesson at Twilight in the Park!,Spreckels Organ Pavilion,family
Free Dance Lesson at Twilight in the Park!  July 19 Rockin Jazz Big Band,Spreckels Organ Pavilion,family
HomeTown Buffet® Invites Kids to Learn about Food July 14,HomeTown Buffet - Dennery Road,family
Disney's Mulan Jr.,Patio Playhouse Community Theatre,family
Peter Pan,Moonlight Amphitheatre,family
The Lore Behind the Roar! 100 Years of the San Diego Zoo,Museum of San Diego History,family
San Diego Fire Rescue 5K & Kids Run,Embarcadero Marina Park South,family
Disney on Ice: Passport to Adventure,Valley View Casino Center,family
GI FILM FESTIVAL SAN DIEGO,"San Diego, California, United States",family
Cat Show,Town & Country Conference Center,family
Latino Conservation Week: Let's go Birding!,Imperial Beach Pier Plaza,family
"Host Families Needed; Escondido, CA","Postal code 92026, US",family
New Marine Family Meet & Greet,Bay View Restaurant,family
Culture: Working with Families and Addiction,Mental Health Systems,family
2016 Family Law Paralegal Program,CWSL 350 Building,family
Family Fun at Candy Love!,Candy Love,family
Family Drop-In Day: Exploring Color,The San Diego Museum of Art,family
Family Fun: Fresh Summer Cooking,Sur La Table - La Jolla,family
Family Fun: Fresh Summer Cooking,Sur La Table - Forum at Carlsbad,family
Family Drop-In Day: Exploring Outdoor Sculpture,The San Diego Museum of Art,family
Free Alzheimer's Seminar for Family Caregivers,Lake San Marcos Resort ConferenceCenter,family
IAWP - Annual Family Picnic by the Bay,"Crown Point Shores, Mission Bay",family
Bitter Brothers Brewing Co. 'Family Beer Dinner' Pop-up,Bitter Brothers Brewing Co.,family
California Homeownership for San Diego Working Families Conference,Jacobs Center for Neighborhood Innovation,family
San Diego International Conference on Child and Family Maltreatment,Sheraton San Diego Hotel & Marina,family
Clergy Clinic in Family Emotional Process (Group C),Hope United Methodist Church,family
UCSD Natural Healing & Cooking - Summer Downtown 2016,UCSD Downtown Family Health,family
Standards of Quality for Family Strengthening & Support Certification Training - San Diego,San Diego County Region,family
Family Campout,Lake Poway and Old Poway Park,family
Family Camp,Camp CaHiTo - Camp Fire San Diego {e_venue}amp; Imperial Counties,family
Family Campout,Lake Poway and Old Poway Park,family
"Hullabaloo on the Waterfront  **A Family Music Concert Series, May through September**",Waterfront Park (Embarcadero),family
Cherishing Children - Celebrating 20 Years of Bringing Harmony to Families in Transition,Private Residence,family
Bridge to Residency Program - New Scholar Orientation,Leichtag Family Foundation Biomedical Research Building,family
SEASIDE Tuesday Summer Extended Care A.M. WK 9,Encinitas Parks And Recreation,family
Too Many Moose! Storytime,Barnes & Noble Booksellers - Bookstar/Costa Verde,family
Parent/Tot Storytime and Arts and Crafts,Hilltop Recreation Center,family
Art & Craft Show Old Town San Diego,Old Town,family
The Unveiling,San Diego County Library - Encinitas Branch,family
Preschool Ballet - OT,Otay Classroom - Otay Recreation Center,family
CPK - California Pizza Kitchen Fundraiser for A2I  Access To Independence,CPK - California Pizza Kitchen - Fashion Valley,family
Net Finance Interactive,Park Hyatt Aviara Resort,family
Preschool Dance 1- REN,Renette Center &amp; Park,family
Preschool Dance 1- FHC,Fletcher Hills Center &amp; Pool,family
Child care Event - Tiny Tots-MV,MV-Field 1 - Montevalle Community Park,family
Little Chef Creative Cooking arts & Crafts,Lopez Ridge Recreation Center,family
CPK - California Pizza Kitchen Fundraiser for A2I  Access To Independence,CPK - California Pizza Kitchen - Fashion Valley,family
Storytelling Though Art Ages 8 - 12,Rhein Center,family
#ILoveSharks Encounter & Shark Touch,Birch Aquarium at Scripps,family
Parent-Toddler 2's - Calavera Hills 3,Calavera Hills Community Center,family
Parent-Toddler 1's - Stagecoach,Stagecoach Park,family
Child care Event - Homework Club,South Clairemont Recreation Center,family
AREAA SD - TOUR OF ASIA HOLIDAY INSTALLATION,,family
Escondido's Got Talent,Escondido Public Library (Main Branch),family
Weekly Wednesday Storytime! 10:00AM in the Children's Department,Barnes & Noble Booksellers Encinitas,family
13th Annual Wine Social Fundraiser,Birch Aquarium at Scripps,family
My Hero: Contemporary Art & Superhero Action and Unlocking Wonderland: The Exhibit,"California Center for the Arts, Escondido",family
FIMA West,The Rancho Bernardo Library,family
Evening Lecture,Birch Aquarium at Scripps,family
Doyle Park Kidz Kamp,Nobel Recreation Center,family
"Camp-Engineering:Mine, Craft, Build With Legos",Barnes Tennis Center,family
Rock N’ Roll Camp for Girls San Diego Presents the 2016 Camper Showcase,Music Box,family
Preschool Craft Time,Rancho Penasquitos Public Library,family
Baby Discovery,Rancho Penasquitos Public Library,family
Paint with Jenna,Rancho Penasquitos Public Library,family
Joe Cardillo,The Rancho Bernardo Library,family
Little Chef Creative Cooking arts & Crafts,Lopez Ridge Recreation Center,family
Parent-Toddler 1's - Calavera Hills 2,Calavera Hills Community Center,family
Arts and Crafts and Drawing Class,City Heights Recreation Center,family
After School Activites,Penn Athletic Field Community Park,family
After School Program,Willie Henderson Sports Complex,family
Child care Event - Cooking Class,Willie Henderson Sports Complex,family
Arts & Crafts,Willie Henderson Sports Complex,family
Arts & Crafts Class,Cadman Recreation Center,family
Child care Event - Homework Help,Cesar Chavez Community Center,family
Oceanside Senior Expo,Oceanside Public Library,family
Mira Forecasts the Future and The Bot That Scott Built Storytime,Barnes &amp; Noble Booksellers Oceanside,family
Mira Forecasts the Future and The Bot That Scott Built Storytime,B. Dalton Booksellers - Bookstar/Loma Theatre,family
Martin Coughlin,The Rancho Bernardo Library,family
Science & Cooking Camp-PWC,Parkway Community Center,family
Belmont Park Kid’s Series Events,,family
Arts & Crafts,Penn Athletic Field Community Park,family
Summer Wildlife Camps,,family
Preschool Story Time & Craft,Valencia Park/Malcolm X Library,family
Preschool Story Time,Sherwood Auditorium at MCASD,family
Meditation,Logan Heights Library,family
Meditation,Logan Heights Library,family
Kids' Craft Time,Logan Heights Library,family
Zumba,Rancho Penasquitos Public Library,family
Meditation,Logan Heights Library,family
Summer Day Camp: Wacky Water Week,North Park Recreation Center,family
Doyle Park Kidz Kamp,Nobel Recreation Center,family
"Video Game Design by CTTF, week 3",San Diego County Library - Encinitas Branch,family
"Minecraft Modding Camp, week 3",San Diego County Library - Encinitas Branch,family
SEASIDE Tuesday Summer Extended Care P.M. WK 5,Encinitas Parks And Recreation,family
SEASIDE Monday Summer Extended Care P.M. WK 8,Encinitas Parks And Recreation,family
Child care Event - Babysitter Training,Encinitas Community Center,family
SEASIDE Friday Summer Extended Care P.M. WK 7,Encinitas Parks And Recreation,family
SEASIDE Tuesday Summer Extended Care A.M. WK 8,Encinitas Parks And Recreation,family
SEASIDE Friday Summer Extended Care A.M. WK 5,Encinitas Parks And Recreation,family
SEASIDE Friday Summer Extended Care P.M. WK 9,Encinitas Parks And Recreation,family
SEASIDE Wednesday Summer Extended Care A.M. WK 7,Encinitas Parks And Recreation,family
Kid's Night Out,Tierrasanta Parks and Recreation Center Rooms 2 and 3,family
Summer Camp - Week 6,The Golden Hill Youth Center,family
SDCCD Participation in 2016 San Diego Pride Parade,Hillcrest Pride Flag,family
Parents Night Out,Hilltop Recreation Center,family
13th Annual Wine Social Fundraiser,Birch Aquarium at Scripps,family
Harvest Festival Original Art & Craft Shows-Del Mar,Del Mar Fairgrounds and Racetrack,family
eReader Walk-in Help,Tierrasanta Library,family
Knitting Circle,Tierrasanta Library,family
Preschool Story Time & Craft,Valencia Park/Malcolm X Library,family
Video Game Challenge,Logan Heights Library,family
Game On!,San Diego Public Library - New Central,family
Teen Chess Club,San Diego Public Library - New Central,family
Crafts/Manualidades,Mountain View/Beckwourth Library,family
Chess Club,Rancho Penasquitos Public Library,family
Water Color Class (For Adults),,family
DIY 4 Teens,San Diego Public Library - New Central,family
Illuminating Ideas Series,San Diego Public Library - New Central,family
Kid's Day Out-July,Robb Field,family
California Clambake,Hotel Del Coronado,family
Beginner's Cooking Class,Hilltop Recreation Center,family
Starfish Swim School Youth M-F Ses 3,La Mesa Municipal Pool,family
SDCCD Participation in 2016 San Diego Pride Parade,Hillcrest Pride Flag,family
LEGO Build Event,Barnes & Noble Booksellers Rancho Bernardo,family
Mira Forecasts the Future and The Bot That Scott Built Storytime,Barnes &amp; Noble Booksellers Mission Valley,family
Meet Clifford! Character Visit at 11:00AM During Saturday Storytime,Barnes & Noble Booksellers Encinitas,family
Are We There Yet? Storytime,Barnes &amp; Noble Booksellers - CA/San Diego/Eastlake,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
California Ballet Presents The Nutcracker Toddler-friendly Performance,San Diego Civic Theatre,family
Lakeside Craft & Art Show,Hotel Lakeside Lawn,family
Back to School Bash - Free School Supplies,Velocity Sports Performance,family
AREAA SD - TOUR OF ASIA HOLIDAY INSTALLATION,,family
Oceanside Senior Expo,Oceanside Public Library,family
Crazy 8 Math Club,North Clairemont Branch Library,family
Homework Help,North Clairemont Branch Library,family
The Vista Farmers Market Wellness Event,"Courthouse in Vista, Farmers Market",family
Cine Carretera!,PopUp15,family
Preschool Hip Hop - V,Veterans Annex - Veterans Park Recreation Center,family
Youth basketball boys & girls ages 4-14 NO TRYOUTS,Kearny Mesa Community Park,family
Joe Cardillo,The Rancho Bernardo Library,family
Summer Activities Week 4,Encanto Recreation Center,family
Preschool Dance 2- KEN,Kennedy Park,family
Preschool Dance 1- HIL,Hillside Community Center,family
Preschool Aquatics (3 to 5 yrs),Loma Verde Aquatic Center,family
Starfish Swim School Youth M-F Ses 2,La Mesa Municipal Pool,family
Once Upon a Storytime,Lake Miramar,family
Jedi Engineering with LEGO®,Encinitas Community Center,family
Youth basketball boys & girls ages 4-14 NO TRYOUTS,Kearny Mesa Community Park,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Arts & Crafts,South Clairemont Recreation Center,family
FIMA West,The Rancho Bernardo Library,family
Preschool Story Time,Sherwood Auditorium at MCASD,family
Mystery Class,Allied Gardens Library,family
Arts and crafts Camps - Art Camp,Renette Center &amp; Park,family
Doyle Park Kidz Kamp,Nobel Recreation Center,family
Teen Chess Club,San Diego Public Library - New Central,family
California Clambake,Hotel Del Coronado,family
SEASIDE Wednesday Summer Extended Care P.M. WK 8,Encinitas Parks And Recreation,family
Starfish Swim School Preschoolers M-F Ses 3,La Mesa Municipal Pool,family
Video Game Design,San Diego County Library - Encinitas Branch,family
The Royal Tea,Bonita Vista High School Gym,family
The Royal Tea,Bonita Vista High School Gym,family
Exploration Day Camp,City Heights Recreation Center,family
Starfish Swim School Youth M-F Ses 4,La Mesa Municipal Pool,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Parents Night Out,Hilltop Recreation Center,family
Summer Activities Week 7,Encanto Recreation Center,family
Parent/Tot Storytime and Arts and Crafts,Hilltop Recreation Center,family
Preschool Ballet/ Tap Level 1-LVC,Loma Verde Recreation Center,family
Preschool Ballet - OT,Otay Classroom - Otay Recreation Center,family
Lego Builders Club,Rancho Penasquitos Public Library,family
Preschool Story Time & Craft,Valencia Park/Malcolm X Library,family
Teen Chess Club,San Diego Public Library - New Central,family
Meditation,Logan Heights Library,family
Summer Activities Week 8,Encanto Recreation Center,family
Kid's Day Out-July,Robb Field,family
Robotics Using LEGO EV3 for ages 9-14,MacArthur Park,family
Disney On Ice: Worlds of Enchantment,Valley View Casino Center,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Preschool Hip Hop - V,Veterans Annex - Veterans Park Recreation Center,family
Tumbling Event - Beg. Gymnastic/Tumbling-LVC,Loma Verde Recreation Center,family
Tiny Tots - V,Veterans Park Recreation Center,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Performing arts Event - Preschool Folklorico-V,Veterans Park Recreation Center,family
Preschool Jazz/Tap - Heritage,Heritage Park and Community Center,family
Net Finance Interactive,Park Hyatt Aviara Resort,family
Doyle Park Kidz Kamp,Nobel Recreation Center,family
Starfish Swim School Preschoolers Sat Ses 6,La Mesa Municipal Pool,family
Camp-Engineering Fundamentals With Legos,Barnes Tennis Center,family
Arts & Crafts,Mira Mesa Recreation Center,family
The Royal Tea,Bonita Vista High School Gym,family
Starfish Swim School Preschoolers M-F Ses 4,La Mesa Municipal Pool,family
Storytelling Though Art Ages 8 - 12,Rhein Center,family
Zumbatomic for Kids,Rancho Penasquitos Public Library,family
Illuminating Ideas Series,San Diego Public Library - New Central,family
California Clambake,Hotel Del Coronado,family
52 Weeks of Science,No Bully Tour Boy's and Girls Club,family
SEASIDE Thursday Summer Extended Care P.M. WK 5,Encinitas Parks And Recreation,family
SEASIDE Thursday Summer Extended Care P.M. WK 7,Encinitas Parks And Recreation,family
SEASIDE Wednesday Summer Extended Care P.M. WK 5,Encinitas Parks And Recreation,family
Tiny Tots Preschool-3 Days a Week- 4&5 Yr.Olds-HIL,Hillside Community Center,family
Arts and crafts Event - Art,Linda Vista Recreation Center,family
Arts & Crafts,Penn Athletic Field Community Park,family
Marcela Mendez,The Rancho Bernardo Library,family
SEASIDE Thursday Summer Extended Care P.M. WK 5,Encinitas Parks And Recreation,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Parent/Tot Storytime and Arts and Crafts,Hilltop Recreation Center,family
Preschool Ballet/ Tap Level 1-LVC,Loma Verde Recreation Center,family
Tumbling Event - Beg. Gymnastic/Tumbling-LVC,Loma Verde Recreation Center,family
Tiny Tots W/F - SC,SC-Court #1 - Salt Creek Community Park,family
Preschool Dance 1- REN,Renette Center &amp; Park,family
Preschool Dance 1- FHC,Fletcher Hills Center &amp; Pool,family
Dance Classes - Princess Ballerina,Encinitas Community Center,family
Video Game Challenge,Logan Heights Library,family
Summer Activities Week 6,Encanto Recreation Center,family
Summer Day Camp: Wacky Water Week,North Park Recreation Center,family
Super Hero Day Camp,City Heights Recreation Center,family
SEASIDE Wednesday Summer Extended Care A.M. WK 9,Encinitas Parks And Recreation,family
Movie Makers,San Diego County Library - Encinitas Branch,family
Chollas Lake Summer Day Camp Week 1 Extended,Chollas Lake Park,family
SEASIDE Monday Summer Extended Care P.M. WK 9,Encinitas Parks And Recreation,family
Parent/Tot Storytime and Arts and Crafts,Hilltop Recreation Center,family
Summer Activities Week 8,Encanto Recreation Center,family
Jedi Master Engineering using LEGO®,Santee City Hall - Bldg. 7,family
Dinosaurs Love Underpants and Aliens Love Dinopants Storytime,Barnes &amp; Noble Booksellers Mission Valley,family
Dinosaurs Love Underpants & Aliens Love Dinopants Storytime,Barnes & Noble Booksellers - Trolly Square,family
Dinosaurs Love Underpants and Aliens Love Dinopants Storytime,B. Dalton Booksellers - Bookstar/Loma Theatre,family
Dinosaurs Love Underpants and Aliens Love Dinopants Storytime,Barnes & Noble Booksellers - Bookstar/Costa Verde,family
"It’s our most popular show! The Famous Mad House Comedy Club 8 Comedian Showcase Special. Featuring SEAN GRANT (Jimmy Kimmel Live, Maron, Meet the Browns), ERIK KNOWLES (Nickelodeon, The Veterans of Comedy, Man Up Stand Up), LEO FLOWERS (Last Call with Carson Daly, MTV, Starz, Laughs on Fox), MATT LOCKWOOD (Finalist – San Diego’s Funniest Person Contest), OMID SINGH (Laughs on Fox), DAPHNIQUE SPRINGS (Jimmy Kimmel Live, How I Met Your Mother, Saving Grace), MICHAEL BLAUSTEIN (Comedy Central, Punk’d, Person of Interest, MTV), BRIAN SIMPSON (Mad House Favorite)",Mad House Comedy Club,family
Meet Clifford! Character Visit at 11:00AM During Saturday Storytime,Barnes & Noble Booksellers Encinitas,family
Are We There Yet? Storytime,Barnes &amp; Noble Booksellers - CA/San Diego/Eastlake,family
Kelp Tank Dive Show,Birch Aquarium at Scripps,family
ElasmoBeach Feeding & Presentation,Birch Aquarium at Scripps,family
Southern California Gallery Feeding,Birch Aquarium at Scripps,family
The Royal Tea,Bonita Vista High School Gym,family
The Royal Tea,Bonita Vista High School Gym,family
Arts & Crafts,Serra Mesa Rec Center,family
Arts & Crafts Session III,Silver Wing Recreation Center,family
Starfish Swim School Preschoolers M-F Ses 4,La Mesa Municipal Pool,family
Child care Event - Babysitter Training,Encinitas Community Center,family
"Minecraft Modding Camp, week 3",San Diego County Library - Encinitas Branch,family
SEASIDE Monday Summer Extended Care P.M. WK 8,Encinitas Parks And Recreation,family
SEASIDE Friday Summer Extended Care P.M. WK 7,Encinitas Parks And Recreation,family
"Video Game Design by CTTF, week 3",San Diego County Library - Encinitas Branch,family
Joe Cardillo,The Rancho Bernardo Library,family
SEASIDE Thursday Summer Extended Care P.M. WK 8,Encinitas Parks And Recreation,family
Fern Street Circus,Mid City Gymnasium,family
Lego Club,Balboa Library,family
7B. Summer Camp - Jr STARWARS vs MINECRAFT Lego Robotics - 5 Days,Gizmos and Gadgets Kids Lab,family
Summer Day Camp: Sports Week,North Park Recreation Center,family
Preschool Storytime,Rancho Penasquitos Public Library,family
Starfish Swim School Youth M-F Ses 4,La Mesa Municipal Pool,family
Summer Activities Week 7,Encanto Recreation Center,family
Parents Night Out,Hilltop Recreation Center,family
Exploration Day Camp,City Heights Recreation Center,family
Are We There Yet? Storytime,Barnes &amp; Noble Booksellers - CA/San Diego/Eastlake,family
Preschool Ballet and Tap 1 - V,Veterans Annex - Veterans Park Recreation Center,family
Southern California Gallery Feeding,Birch Aquarium at Scripps,family
Kelp Tank Dive Show,Birch Aquarium at Scripps,family
ElasmoBeach Feeding & Presentation,Birch Aquarium at Scripps,family
Northwest Coast Gallery Feeding,Birch Aquarium at Scripps,family
Perspectives on Science Lecture,Birch Aquarium at Scripps,family
Tropical Feeding,Birch Aquarium at Scripps,family
Baby Discovery,Rancho Penasquitos Public Library,family
CPK - California Pizza Kitchen Fundraiser for A2I  Access To Independence,CPK - California Pizza Kitchen - Fashion Valley,family
Preschool Aquatics (3 to 5 yrs),Loma Verde Aquatic Center,family
Preschool Dance 2- KEN,Kennedy Park,family
Preschool Dance 1- HIL,Hillside Community Center,family
Summer Activities Week 4,Encanto Recreation Center,family
Farm To Bay,Chula Vista Nature Center,family
Preschool Dance 1- REN,Renette Center &amp; Park,family
Little Tykes Arts & Crafts,Kennedy Park,family
Ocean N' Motion,Kennedy Park,family
Preschool Dance 2- HIL,Hillside Community Center,family
